Harm. #	Coeff. a	Coeff. b	Amplitude	Phase
1074	-0.00312010	0.00741740	0.00804691	-1.17261857
1075	-0.00853678	-0.00052492	0.00855290	0.06141171
1076	-0.00108694	-0.00141115	0.00178123	0.91445928
1077	0.00208333	0.00009915	0.00208569	0.04755523
1078	0.00333084	0.00072190	0.00340817	0.21343084
1079	0.00546994	0.00504122	0.00743869	0.74463320
1080	-0.00046587	0.00896494	0.00897704	-1.51887688
1081	-0.00298421	-0.00237141	0.00381170	0.67147210
1082	0.00433110	-0.00448174	0.00623253	-0.80249010
1083	0.00242327	0.00180847	0.00302371	0.64112595
1084	0.00367700	-0.00421536	0.00559371	-0.85350655
1085	0.00350376	0.00515245	0.00623090	0.97360733
1086	-0.00629666	-0.00233499	0.00671567	0.35510955
1087	0.00311374	-0.00681795	0.00749532	-1.14238723
1088	0.00827092	-0.00000994	0.00827092	-0.00120226
1089	-0.00207128	0.00809295	0.00835381	-1.32023811
1090	-0.00575437	0.00078995	0.00580834	-0.13642562
1091	-0.00427439	0.00300637	0.00522577	-0.61296705
1092	-0.01118451	-0.00206641	0.01137380	0.18269636
1093	-0.00513729	-0.01198329	0.01303806	1.16579226
1094	0.01133801	-0.00089471	0.01137326	-0.07874884
1095	0.00037046	0.00469822	0.00471280	1.49210717
1096	-0.00215272	-0.00333784	0.00397182	0.99798246
1097	-0.00396962	0.00205574	0.00447034	-0.47784037
1098	0.00723928	-0.01713524	0.01860171	-1.17106276
1099	0.03645108	-0.00806871	0.03733344	-0.21784446
1100	0.01572525	0.01855843	0.02432486	0.86785036
1101	0.02068030	0.00556115	0.02141497	0.26269608
1102	0.00231017	0.03287635	0.03295741	1.50064330
1103	-0.02329151	0.01308857	0.02671713	-0.51196845
1104	-0.01924379	-0.00362385	0.01958202	0.18613286
1105	-0.01916620	-0.00765457	0.02063820	0.37997045
1106	-0.01685251	-0.01924665	0.02558204	0.85162240
1107	0.01811865	-0.01011273	0.02074977	-0.50907070
1108	-0.00502308	-0.01189884	0.01291564	1.17134345
1109	0.01227144	0.01004614	0.01585917	0.68601619
1110	0.02595989	-0.01347677	0.02924960	-0.47884053
1111	-0.02125311	-0.00774457	0.02262019	0.34944269
1112	0.00894593	0.00770494	0.01180660	0.71100565
1113	-0.00267681	0.02318293	0.02333695	-1.45584063
1114	0.01429914	0.00185750	0.01441928	0.12917968
1115	0.00611331	0.01518340	0.01636791	1.18802373
1116	-0.00609721	-0.00692978	0.00923027	0.84922240
1117	0.00595971	0.00851081	0.01038999	0.95990115
1118	-0.01451120	-0.00845794	0.01679619	0.52771834
1119	0.00499627	0.00172659	0.00528619	0.33272731
1120	-0.00443904	0.00102783	0.00455648	-0.22753427
1121	0.00559434	-0.00509955	0.00756982	-0.73916311
1122	-0.00527092	0.00559170	0.00768438	-0.81491952
1123	0.00868998	-0.00821963	0.01196153	-0.75758994
1124	-0.00662045	0.00342256	0.00745280	-0.47713001
1125	0.00329349	-0.00274663	0.00428848	-0.69510535
1126	-0.00206212	0.00488841	0.00530556	-1.17160605
1127	0.00458433	-0.00394450	0.00604774	-0.71051811
1128	-0.00325188	0.00741014	0.00809228	-1.15725980
1129	0.00375529	-0.00108715	0.00390949	-0.28179467
1130	-0.00229428	0.00651897	0.00691091	-1.23239556
1131	0.00217740	-0.00041639	0.00221686	-0.18895322
1132	-0.00180638	0.00479809	0.00512686	-1.21073030
1133	0.00363103	-0.00181201	0.00405805	-0.46287483
1134	-0.00101765	0.00403521	0.00416156	-1.32375430
1135	0.00307445	-0.00237840	0.00388703	-0.65843649
1136	-0.00268893	0.00146052	0.00305997	-0.49757766
1137	0.00231152	-0.00305039	0.00382727	-0.92233573
1138	-0.00245345	0.00107712	0.00267948	-0.41368565
1139	0.00147817	-0.00376512	0.00404489	-1.19668900
1140	-0.00030825	0.00060597	0.00067987	-1.10022521
1141	-0.00003650	-0.00170039	0.00170078	1.54933118
1142	0.00117387	0.00213111	0.00243302	1.06731754
1143	0.00216470	-0.00142327	0.00259068	-0.58162274
1144	0.00235214	0.00260224	0.00350774	0.83583408
1145	0.00214427	0.00078252	0.00228260	0.34991889
1146	0.00265759	0.00191677	0.00327671	0.62484195
1147	0.00447966	0.00145866	0.00471116	0.31479180
1148	0.00064916	0.00345419	0.00351466	1.38502783
1149	0.00090819	-0.00000645	0.00090821	-0.00710262
1150	0.00079926	0.00157306	0.00176446	1.10069403
1151	0.00178300	-0.00008888	0.00178521	-0.04980580
1152	-0.00547904	0.00137136	0.00564806	-0.24525411
1153	-0.00169878	-0.00535805	0.00562090	1.26376992
1154	-0.00163265	-0.00393239	0.00425784	1.17727252
1155	-0.00099366	-0.00251033	0.00269984	1.19388956
1156	-0.00112338	-0.00246571	0.00270956	1.14329524
1157	0.00008718	-0.00259581	0.00259728	-1.53722469
1158	0.00079552	-0.00093856	0.00123035	-0.86770121
1159	-0.00000456	0.00253145	0.00253145	-1.56899564
1160	-0.00027857	0.00047545	0.00055105	-1.04080627
1161	0.00171956	0.00113722	0.00206159	0.58430869
1162	0.00020427	0.00178378	0.00179543	1.45677808
1163	0.00145377	0.00055753	0.00155701	0.36620474
1164	0.00121798	0.00088354	0.00150470	0.62758109
1165	0.00186700	-0.00040955	0.00191139	-0.21594072
1166	0.00160672	0.00169249	0.00233368	0.81139017
1167	-0.00080820	-0.00044742	0.00092379	0.50560111
1168	-0.00044951	-0.00041463	0.00061154	0.74505453
1169	-0.00002904	-0.00039045	0.00039153	1.49655473
1170	0.00045072	-0.00002142	0.00045123	-0.04748943
1171	-0.00022382	-0.00152268	0.00153904	1.42485250
1172	0.00122511	0.00094854	0.00154940	0.65884183
1173	-0.00087509	0.00384884	0.00394707	-1.34723139
1174	-0.00210224	-0.00005160	0.00210288	0.02453841
1175	0.00165657	-0.00009825	0.00165948	-0.05924153
1176	-0.00059435	0.00423762	0.00427909	-1.43144968
1177	-0.00285846	0.00188442	0.00342372	-0.58284605
1178	0.00000415	0.00034004	0.00034007	1.55857903
1179	-0.00087486	0.00291124	0.00303986	-1.27887072
1180	-0.00080035	0.00144834	0.00165477	-1.06596376
1181	-0.00165683	0.00070919	0.00180223	-0.40444130
1182	0.00010458	0.00123514	0.00123956	1.48632840
1183	-0.00017734	0.00300433	0.00300956	-1.51183563
1184	-0.00179275	0.00093873	0.00202365	-0.48236790
1185	-0.00205019	-0.00059604	0.00213507	0.28292527
1186	0.00074358	-0.00135758	0.00154788	-1.06970265
1187	0.00040100	0.00112573	0.00119502	1.22859695
1188	-0.00057506	-0.00120107	0.00133164	1.12425851
1189	0.00027372	-0.00167911	0.00170127	-1.40920324
1190	0.00100688	-0.00025157	0.00103783	-0.24483953
1191	-0.00011227	-0.00092114	0.00092796	1.44951671
1192	0.00083336	-0.00149680	0.00171316	-1.06277874
1193	0.00029751	-0.00082051	0.00087278	-1.22294287
1194	0.00158282	-0.00138865	0.00210562	-0.72014557
1195	-0.00023029	0.00172395	0.00173927	-1.43799972
1196	-0.00117016	-0.00157151	0.00195931	0.93075380
1197	0.00089857	0.00132755	0.00160306	0.97576656
1198	-0.00083889	-0.00132995	0.00157242	1.00806136
1199	0.00058879	0.00216221	0.00224095	1.30493130
1200	-0.00327203	0.00113670	0.00346385	-0.33435693
1201	-0.00183720	0.00074364	0.00198199	-0.38460899
1202	-0.00250173	-0.00202125	0.00321622	0.67956355
1203	-0.00079219	-0.00283174	0.00294046	1.29801598
1204	0.00238809	-0.00043321	0.00242707	-0.17945368
1205	0.00344455	-0.00142048	0.00372595	-0.39113810
1206	-0.00028627	0.00913221	0.00913670	-1.53945899
1207	-0.00290808	-0.00010061	0.00290982	0.03458222
1208	-0.00384034	0.00019360	0.00384522	-0.05036943
1209	-0.00066696	-0.00319110	0.00326005	1.36475665
1210	0.00320397	-0.00034287	0.00322227	-0.10660724
1211	0.00254731	0.00130813	0.00286356	0.47441730
1212	0.00223334	0.00251149	0.00336086	0.84395288
1213	-0.00080680	0.00258746	0.00271033	-1.26854038
1214	0.00052228	0.00306778	0.00311192	1.40216591
1215	0.00111048	0.00032517	0.00115711	0.28485690
1216	0.00152332	-0.00022957	0.00154052	-0.14957689
1217	0.00385463	-0.00203662	0.00435958	-0.48607473
1218	0.00558790	0.00111198	0.00569747	0.19643197
1219	0.00329269	0.00356248	0.00485109	0.82473371
1220	0.00093330	0.00269439	0.00285145	1.23734551
1221	-0.00059595	0.00256281	0.00263119	-1.34231799
1222	-0.00004803	0.00183777	0.00183840	-1.54466836
1223	-0.00044403	0.00001341	0.00044423	-0.03018121
1224	-0.00057437	0.00001569	0.00057458	-0.02730555
1225	-0.00127215	-0.00022077	0.00129116	0.17182757
1226	0.00018151	-0.00043662	0.00047285	-1.17682636
1227	0.00035307	-0.00027037	0.00044470	-0.65352242
1228	0.00147603	-0.00118523	0.00189300	-0.67655799
1229	0.00037857	-0.00024094	0.00044874	-0.56678004
1230	-0.00063060	-0.00019028	0.00065868	0.29305525
1231	0.00068294	-0.00087850	0.00111274	-0.90999262
1232	0.00089441	-0.00109880	0.00141680	-0.88758511
1233	0.00128467	-0.00128164	0.00181466	-0.78422021
1234	0.00027901	0.00056698	0.00063191	1.11349199
1235	-0.00034292	-0.00023416	0.00041524	0.59912375
1236	-0.00105000	0.00015770	0.00106178	-0.14907433
1237	-0.00077935	-0.00174586	0.00191191	1.15094097
1238	0.00026294	-0.00084857	0.00088837	-1.27031757
1239	-0.00096281	-0.00039267	0.00103981	0.38724063
1240	0.00062119	-0.00071688	0.00094858	-0.85678772
1241	0.00003124	-0.00059640	0.00059722	-1.51846654
1242	0.00021906	-0.00140446	0.00142144	-1.41606888
1243	0.00000926	-0.00021169	0.00021189	-1.52708935
1244	0.00001059	0.00009826	0.00009883	1.46345642
1245	-0.00017305	-0.00022732	0.00028569	0.92012804
1246	-0.00168988	-0.00235531	0.00289882	0.94843577
1247	-0.00048007	-0.00348005	0.00351301	1.43371170
1248	0.00041964	-0.00190838	0.00195397	-1.35434942
1249	-0.00033582	-0.00240877	0.00243206	1.43227192
1250	0.00089903	-0.00235787	0.00252345	-1.20652504
1251	0.00044996	-0.00251542	0.00255535	-1.39378968
1252	0.00071372	-0.00057685	0.00091769	-0.67974287
1253	-0.00113501	-0.00009764	0.00113920	0.08581741
1254	0.00072626	-0.00182204	0.00196145	-1.19149736
1255	0.00046905	0.00027510	0.00054377	0.53043660
1256	-0.00113460	-0.00188368	0.00219899	1.02866449
1257	0.00155327	-0.00038663	0.00160067	-0.24395315
1258	0.00316848	0.00112062	0.00336081	0.33994647
1259	0.00155451	0.00176734	0.00235372	0.84938234
1260	0.00106438	-0.00046817	0.00116279	-0.41437912
1261	0.00144652	0.00315544	0.00347120	1.14096170
1262	-0.00122427	0.00370092	0.00389816	-1.25132726
1263	-0.00247220	-0.00120951	0.00275221	0.45500779
1264	0.00171404	-0.00198339	0.00262141	-0.85811610
1265	0.00024837	-0.00084152	0.00087741	-1.28379830
1266	0.00118724	-0.00125672	0.00172884	-0.81382273
1267	0.00030125	0.00118666	0.00122430	1.32218392
1268	-0.00144416	-0.00272073	0.00308026	1.08281620
1269	0.00308747	-0.00574512	0.00652219	-1.07767280
1270	0.00575963	0.00285660	0.00642911	0.46041819
1271	-0.00403686	0.00938433	0.01021577	-1.16455502
1272	-0.01142735	-0.00463166	0.01233031	0.38507906
1273	0.00751995	-0.01347403	0.01543046	-1.06175034
1274	0.01341113	0.01088559	0.01727294	0.68182457
1275	-0.01467881	0.01967545	0.02454772	-0.92982987
1276	-0.02111112	-0.01564562	0.02627670	0.63778596
1277	0.01899535	-0.02007315	0.02763611	-0.81297856
1278	0.01671709	0.02281387	0.02828310	0.93842052
1279	-0.02541129	0.01467990	0.02934678	-0.52385499
1280	-0.01588675	-0.02567151	0.03018966	1.01663342
1281	0.01987697	-0.01605435	0.02555066	-0.67940975
1282	0.00928858	0.00966291	0.01340334	0.80514728
1283	-0.00403976	-0.00085593	0.00412944	0.20878767
1284	-0.00267950	-0.00274362	0.00383499	0.79722038
1285	-0.00873871	-0.01438545	0.01683170	1.02490324
1286	0.02409594	-0.01346695	0.02760386	-0.50964207
1287	0.00516425	0.01330837	0.01427523	1.20063812
1288	-0.00905197	0.01647865	0.01880117	-1.06847919
1289	-0.02003783	-0.01381381	0.02433796	0.60356731
1290	0.01089322	-0.01553309	0.01897206	-0.95920407
1291	0.00487357	0.00782450	0.00921816	1.01373756
1292	-0.00163100	0.00044320	0.00169015	-0.26532996
1293	-0.00047213	0.01076379	0.01077413	-1.52696191
1294	-0.01918115	-0.00403065	0.01960007	0.20712241
1295	0.00318463	-0.02302915	0.02324831	-1.43338092
1296	0.02167321	0.00292678	0.02186993	0.13422941
1297	-0.00576497	0.01259165	0.01384863	-1.14144126
1298	-0.00379121	-0.00401706	0.00552359	0.81431387
1299	-0.00204704	0.00256285	0.00328003	-0.89682756
1300	-0.00565490	-0.00552741	0.00790760	0.77399736
1301	0.00382793	-0.01046967	0.01114751	-1.22027336
1302	0.00958317	0.01175515	0.01516644	0.88683642
1303	-0.01498187	0.00747790	0.01674441	-0.46295164
1304	-0.00608097	-0.00519897	0.00800047	0.70736583
1305	-0.01686774	-0.00066112	0.01688069	0.03917453
1306	-0.01628370	-0.01979800	0.02563435	0.88249016
1307	0.00925240	-0.02685465	0.02840386	-1.23899720
1308	0.01571034	-0.00574951	0.01672937	-0.35083035
1309	0.01648843	-0.01380605	0.02150524	-0.69708485
1310	0.02384514	0.01934994	0.03070848	0.68170407
1311	-0.01653362	0.01267067	0.02083042	-0.65388799
1312	-0.00695085	-0.00785212	0.01048666	0.84620716
1313	-0.00895706	-0.00308612	0.00947381	0.33180763
1314	-0.06138057	-0.00176790	0.06140603	0.02879432
1315	0.07918013	0.01831833	0.08127149	0.22735024
1316	-0.10176054	-0.08063415	0.12983479	0.67008415
1317	-0.04692170	0.09377568	0.10485954	-1.10685986
1318	0.02494235	0.06050363	0.06544319	1.17977820
1319	0.03102688	-0.01250877	0.03345350	-0.38322688
1320	0.00324586	0.00461484	0.00564202	0.95782354
1321	-0.01623396	-0.02049720	0.02614721	0.90094707
1322	0.00589376	0.02067857	0.02150209	1.29314074
1323	-0.01423450	-0.01131174	0.01818176	0.67148276
1324	0.00975460	0.01774362	0.02024817	1.06814329
1325	-0.00924283	-0.00238471	0.00954551	0.25250038
1326	0.01246396	0.01598553	0.02027036	0.90855526
1327	-0.00485881	-0.00350553	0.00599139	0.62499700
1328	0.01738797	0.00583126	0.01833971	0.32357483
1329	0.00401380	-0.00182436	0.00440895	-0.42660734
1330	0.02170531	0.00572394	0.02244736	0.25784146
1331	0.00798712	-0.00068515	0.00801645	-0.08557184
1332	0.01931576	0.00269088	0.01950229	0.13841918
1333	0.00447481	-0.00340972	0.00562584	-0.65112417
1334	0.01603323	0.00547582	0.01694252	0.32910862
1335	-0.00012128	-0.00334564	0.00334784	1.53456068
1336	0.00682934	0.00431258	0.00807702	0.56324431
1337	-0.00659375	-0.00584904	0.00881412	0.72561884
1338	0.00360308	0.00358203	0.00508066	0.78246864
1339	-0.00661672	-0.00942120	0.01151260	0.95851376
1340	0.00063452	0.00156254	0.00168646	1.18505734
1341	-0.00381424	-0.00604466	0.00714747	1.00788686
1342	0.00275726	0.00036873	0.00278180	0.13294156
1343	-0.00284805	-0.00658683	0.00717619	1.16268702
1344	0.00456486	0.00187089	0.00493338	0.38896503
1345	0.00031161	-0.00565724	0.00566582	-1.51577099
1346	0.00276525	0.00229613	0.00359427	0.69297760
1347	0.00092249	-0.00347524	0.00359559	-1.31133493
1348	0.00274241	0.00275321	0.00388600	0.78736318
1349	0.00142319	-0.00226456	0.00267464	-1.00971228
1350	0.00091931	0.00219669	0.00238130	1.17444623
1351	0.00120815	-0.00259479	0.00286227	-1.13504008
1352	0.00284462	0.00065160	0.00291829	0.22517809
1353	0.00195898	-0.00622386	0.00652488	-1.26586075
1354	0.00178564	-0.00076861	0.00194404	-0.40646728
1355	0.00393683	-0.00386118	0.00551429	-0.77569751
1356	0.00126576	-0.00154642	0.00199839	-0.88486712
1357	0.00218800	-0.00225421	0.00314146	-0.80030192
1358	-0.00086840	-0.00157013	0.00179427	1.06559620
1359	-0.00149849	-0.00318763	0.00352228	1.13135759
1360	-0.00338393	-0.00300953	0.00452860	0.72690500
1361	-0.00195523	-0.00204263	0.00282759	0.80725635
1362	-0.00306804	-0.00200010	0.00366241	0.57772048
1363	-0.00467016	-0.00116643	0.00481362	0.24475411
1364	-0.00537433	-0.00017095	0.00537705	0.03179860
1365	-0.00321055	-0.00027428	0.00322225	0.08522280
1366	-0.00336183	0.00013152	0.00336440	-0.03910090
1367	-0.00329496	-0.00119516	0.00350502	0.34796405
1368	-0.00131742	0.00043450	0.00138723	-0.31857448
1369	0.00039546	0.00015446	0.00042455	0.37236212
1370	0.00033484	0.00088846	0.00094946	1.21038346
1371	-0.00058328	0.00023628	0.00062932	-0.38487786
1372	-0.00007857	-0.00140628	0.00140847	1.51498226
1373	0.00048958	-0.00149226	0.00157052	-1.25378023
1374	-0.00189713	0.00022105	0.00190996	-0.11599398
1375	-0.00181503	-0.00198144	0.00268708	0.82920404
1376	-0.00194470	-0.00249386	0.00316246	0.90849813
1377	-0.00324286	-0.00165335	0.00364002	0.47149187
1378	-0.00370470	-0.00124919	0.00390964	0.32521688
1379	-0.00184368	-0.00138433	0.00230554	0.64404634
1380	-0.00336236	-0.00031846	0.00337741	0.09443212
1381	-0.00397393	-0.00060800	0.00402017	0.15181969
1382	-0.00215581	0.00043005	0.00219829	-0.19690181
1383	-0.00198695	0.00074683	0.00212267	-0.35953230
1384	-0.00241021	0.00014472	0.00241455	-0.05997397
1385	-0.00118268	0.00010425	0.00118726	-0.08792357
1386	-0.00110449	0.00073895	0.00132889	-0.58964774
1387	-0.00104614	0.00018056	0.00106161	-0.17091341
1388	-0.00003564	0.00067100	0.00067195	-1.51772618
1389	0.00036253	0.00145427	0.00149878	1.32649221
1390	-0.00213177	0.00131522	0.00250485	-0.55279699
1391	-0.00216154	0.00058504	0.00223931	-0.26432493
1392	-0.00105675	0.00227433	0.00250785	-1.13583479
1393	-0.00202103	0.00231504	0.00307310	-0.85310079
1394	-0.00395749	0.00144385	0.00421265	-0.34983378
1395	-0.00347738	-0.00018024	0.00348204	0.05178651
1396	-0.00082469	0.00062373	0.00103400	-0.64753554
1397	-0.00116744	0.00084563	0.00144153	-0.62688155
1398	-0.00021437	-0.00016416	0.00027001	0.65354797
1399	-0.00068542	0.00246085	0.00255452	-1.29915205
1400	-0.00205020	-0.00022021	0.00206200	0.10699629
1401	0.00034633	-0.00098551	0.00104460	-1.23285138
1402	0.00089543	0.00041775	0.00098808	0.43651552
1403	0.00007825	0.00120727	0.00120981	1.50607346
1404	-0.00134343	0.00063708	0.00148683	-0.44281242
1405	-0.00083290	0.00101585	0.00131365	-0.88403897
1406	-0.00099297	0.00156851	0.00185640	-1.00641707
1407	-0.00021164	0.00072111	0.00075152	-1.28531465
1408	-0.00107560	0.00242455	0.00265243	-1.15325250
1409	-0.00250131	0.00185066	0.00311151	-0.63698884
1410	-0.00148266	0.00036050	0.00152585	-0.23851686
1411	-0.00017633	-0.00033806	0.00038129	1.09002104
1412	0.00089528	-0.00053903	0.00104503	-0.54194383
1413	0.00116688	0.00155984	0.00194801	0.92852609
1414	-0.00067426	0.00240283	0.00249564	-1.29722243
1415	-0.00161632	0.00187384	0.00247462	-0.85904915
1416	-0.00269726	0.00218311	0.00347004	-0.68043457
1417	-0.00569301	0.00070720	0.00573676	-0.12358898
1418	-0.00208153	-0.00211379	0.00296663	0.79308921
1419	-0.00234745	0.00304718	0.00384654	-0.91438797
1420	-0.00086374	0.00394067	0.00403422	-1.35502238
1421	-0.00114507	0.00219057	0.00247180	-1.08913448
1422	-0.00116074	0.00095846	0.00150530	-0.69023491
1423	-0.00214627	0.00285345	0.00357052	-0.92590857
1424	-0.00004604	0.00191191	0.00191247	-1.54672040
1425	-0.00018237	0.00468356	0.00468711	-1.53187723
1426	-0.00015976	0.00237178	0.00237716	-1.50354070
1427	-0.00026346	0.00224580	0.00226120	-1.45401683
1428	-0.00095312	-0.00044311	0.00105109	0.43517986
1429	0.00213136	-0.00064942	0.00222810	-0.29575975
1430	0.00019429	0.00034634	0.00039711	1.05955640
1431	0.00172505	-0.00045854	0.00178495	-0.25980533
1432	-0.00155686	0.00193980	0.00248729	-0.89447971
1433	-0.00081541	0.00000756	0.00081545	-0.00926589
1434	-0.00192057	-0.00067178	0.00203466	0.33647853
1435	-0.00197158	0.00103244	0.00222555	-0.48239684
1436	-0.00153098	-0.00076239	0.00171030	0.46202606
1437	0.00074442	0.00369463	0.00376888	1.37197097
1438	0.00060860	0.00202844	0.00211777	1.27930706
1439	0.00025415	0.00461575	0.00462274	1.51579092
1440	-0.00118649	0.00343843	0.00363738	-1.23852316
1441	0.00077690	0.00205592	0.00219781	1.20950050
1442	0.00060247	0.00245803	0.00253079	1.33043049
1443	0.00128927	0.00242575	0.00274709	1.08227289
1444	0.00082553	0.00409922	0.00418152	1.37206784
1445	-0.00114082	0.00120774	0.00166136	-0.81388634
1446	0.00022000	0.00132881	0.00134690	1.40672403
1447	-0.00020918	-0.00024231	0.00032011	0.85863756
1448	0.00119190	0.00024054	0.00121594	0.19913990
1449	0.00059016	0.00051131	0.00078084	0.71393246
1450	0.00267080	0.00097652	0.00284372	0.35052972
1451	0.00140520	0.00185338	0.00232586	0.92207946
1452	0.00006405	0.00234064	0.00234151	1.54343746
1453	0.00108173	0.00116218	0.00158770	0.82123570
1454	0.00051451	0.00218101	0.00224087	1.33912652
1455	0.00128879	0.00112431	0.00171028	0.71734362
1456	0.00015702	0.00074753	0.00076384	1.36375265
1457	0.00151910	-0.00061316	0.00163818	-0.38363366
1458	0.00106718	0.00083995	0.00135808	0.66681441
1459	0.00035592	-0.00132122	0.00136832	-1.30765629
1460	0.00205336	-0.00155582	0.00257621	-0.64840667
1461	0.00203627	-0.00027287	0.00205447	-0.13320891
1462	0.00094739	0.00118636	0.00151822	0.89692892
1463	-0.00093594	0.00166863	0.00191319	-1.05962096
1464	-0.00069851	-0.00017859	0.00072098	0.25030537
1465	0.00010085	0.00102905	0.00103398	1.47310632
1466	-0.00056928	0.00137072	0.00148424	-1.17716124
1467	-0.00038054	0.00203730	0.00207253	-1.38613612
1468	-0.00128699	0.00163966	0.00208442	-0.90532277
1469	-0.00120909	0.00107150	0.00161555	-0.72513911
1470	-0.00167952	0.00038862	0.00172390	-0.22738652
1471	-0.00054972	-0.00097418	0.00111858	1.05705037
1472	-0.00017389	0.00028102	0.00033047	-1.01669136
1473	-0.00160668	0.00023190	0.00162333	-0.14334391
1474	-0.00116829	-0.00186449	0.00220028	1.01104502
1475	0.00102785	-0.00120820	0.00158626	-0.86588290
1476	0.00152247	0.00262168	0.00303168	1.04467242
1477	-0.00405384	0.00424555	0.00587012	-0.80849369
1478	-0.00442041	-0.00425655	0.00613663	0.76651567
1479	0.00462228	-0.00160845	0.00489414	-0.33487201
1480	-0.00026437	0.00550610	0.00551245	-1.52281908
1481	-0.00412150	-0.00036727	0.00413783	0.08887492
1482	0.00123164	-0.00304215	0.00328201	-1.18610850
1483	0.00233457	0.00137878	0.00271132	0.53347306
1484	-0.00057923	0.00153963	0.00164498	-1.21095816
1485	0.00011434	-0.00017163	0.00020623	-0.98309441
1486	0.00186353	-0.00020156	0.00187440	-0.10774369
1487	-0.00125314	0.00306924	0.00331520	-1.18316310
1488	-0.00060499	-0.00221853	0.00229954	1.30457045
1489	0.00290862	0.00070839	0.00299364	0.23889878
1490	-0.00052300	0.00310935	0.00315303	-1.40415553
1491	-0.00156970	-0.00144967	0.00213670	0.74566564
1492	0.00132184	-0.00036344	0.00137090	-0.26831712
1493	0.00061939	0.00204298	0.00213481	1.27642670
1494	0.00006212	0.00196884	0.00196982	1.53925557
1495	-0.00016442	0.00120665	0.00121780	-1.43537219
1496	0.00040061	0.00158021	0.00163020	1.32251194
1497	0.00000651	0.00213572	0.00213573	1.56774930
1498	0.00251503	0.00130646	0.00283411	0.47909606
1499	0.00140424	0.00562786	0.00580041	1.32627320
1500	-0.00328275	0.00165257	0.00367524	-0.46637276
1501	0.00127628	-0.00166585	0.00209856	-0.91704267
1502	0.00304069	0.00163491	0.00345235	0.49333363
1503	-0.00088129	0.00311065	0.00323308	-1.29471835
1504	-0.00220777	-0.00007052	0.00220889	0.03192929
1505	-0.00034302	-0.00122091	0.00126818	1.29690123
1506	-0.00066099	-0.00057116	0.00087357	0.71261854
1507	-0.00010101	0.00160897	0.00161214	-1.50809993
1508	-0.00061575	0.00249517	0.00257002	-1.32885296
1509	-0.00333396	0.00122724	0.00355267	-0.35271000
1510	-0.00258060	-0.00009896	0.00258250	0.03832956
1511	-0.00048326	0.00039448	0.00062382	-0.68459706
1512	0.00204087	-0.00042573	0.00208480	-0.20565135
1513	0.00323352	0.00241462	0.00403559	0.64141567
1514	0.00038370	0.00308545	0.00310922	1.44707432
1515	0.00143094	0.00077175	0.00162579	0.49461497
1516	0.00306569	0.00312353	0.00437663	0.79474271
1517	-0.00127124	0.00264198	0.00293191	-1.12232475
1518	0.00212962	0.00010943	0.00213243	0.05133849
1519	0.00298422	0.00051415	0.00302819	0.17061519
1520	-0.00042932	0.00178261	0.00183358	-1.33446092
1521	0.00079137	0.00020178	0.00081669	0.24965200
1522	0.00053472	0.00020685	0.00057333	0.36910400
1523	-0.00093150	-0.00046505	0.00104114	0.46304679
1524	0.00080227	0.00265957	0.00277794	1.27782183
1525	-0.00290555	0.00376108	0.00475268	-0.91303070
1526	-0.00491949	0.00079946	0.00498403	-0.16110137
1527	-0.00256853	-0.00222278	0.00339678	0.71336115
1528	-0.00141818	0.00142385	0.00200962	-0.78739304
1529	-0.00070724	-0.00132598	0.00150281	1.08080789
1530	0.00255152	-0.00016411	0.00255680	-0.06423122
1531	0.00526197	0.00067172	0.00530467	0.12696884
1532	0.00550569	0.00417000	0.00690663	0.64821833
1533	0.00592847	0.00726084	0.00937372	0.88607611
1534	-0.00303815	0.00495837	0.00581514	-1.02106885
1535	0.00160771	0.00249360	0.00296695	0.99813013
1536	-0.00234874	0.00077557	0.00247347	-0.31893277
1537	0.00047996	-0.00058238	0.00075467	-0.88151003
1538	0.00168654	0.00041787	0.00173754	0.24287564
1539	0.00044499	0.00306454	0.00309668	1.42659878
1540	-0.00262953	0.00298436	0.00397754	-0.84852075
1541	-0.00480708	0.00469217	0.00671747	-0.77330228
1542	-0.00664673	0.00397845	0.00774642	-0.53935763
1543	-0.00660581	0.00254382	0.00707868	-0.36758567
1544	-0.00791129	0.00146737	0.00804622	-0.18339337
1545	-0.00865112	-0.00043505	0.00866205	0.05024613
1546	-0.00515554	-0.00256907	0.00576019	0.46229630
1547	-0.00881846	-0.00486968	0.01007368	0.50454159
1548	0.00011304	-0.00192287	0.00192619	-1.51207937
1549	0.00091561	-0.00790222	0.00795509	-1.45544374
1550	-0.00234520	-0.00473863	0.00528721	1.11122805
1551	0.00535293	0.00442346	0.00694412	0.69061014
1552	0.00435293	-0.01078268	0.01162816	-1.18710762
1553	0.00085184	0.00157446	0.00179013	1.07486042
1554	0.00363199	-0.00795674	0.00874648	-1.14257734
1555	0.00258035	-0.00426345	0.00498350	-1.02654357
1556	0.00630478	-0.00242385	0.00675465	-0.36702605
1557	0.00466523	-0.00083522	0.00473940	-0.17715497
1558	0.00240257	0.00115178	0.00266438	0.44702827
1559	0.00168516	0.00161084	0.00233122	0.76285438
1560	-0.00069586	0.00111759	0.00131652	-1.01389655
1561	0.00103367	0.00151501	0.00183405	0.97205606
1562	-0.00158865	0.00193192	0.00250122	-0.88259601
1563	-0.00019214	0.00052074	0.00055506	-1.21732012
