Harm. #	Coeff. a	Coeff. b	Amplitude	Phase
502	0.00339780	0.00030160	0.00341116	0.08853080
503	-0.00084841	0.00197350	0.00214813	-1.16478268
504	0.00011494	-0.00064292	0.00065311	-1.39388924
505	0.00107514	-0.00083752	0.00136285	-0.66179240
506	-0.00042338	-0.00104490	0.00112741	1.18582760
507	-0.00158019	0.00104106	0.00189230	-0.58255342
508	-0.00145061	0.00126799	0.00192668	-0.71832627
509	-0.00109441	-0.00020707	0.00111383	0.18699521
510	-0.00013187	0.00277334	0.00277648	-1.52328161
511	0.00019811	0.00280675	0.00281374	1.50032962
512	0.00236477	0.00316172	0.00394824	0.92861511
513	0.00164880	0.00309144	0.00350364	1.08083083
514	0.00477744	0.00377694	0.00609009	0.66896901
515	0.00401177	0.00122009	0.00419320	0.29524056
516	0.00771569	-0.00041655	0.00772693	-0.05393466
517	0.00937710	0.00459719	0.01044338	0.45582325
518	0.00891727	0.00363252	0.00962876	0.38683351
519	0.00985349	0.00107339	0.00991178	0.10850727
520	0.00964743	-0.00019106	0.00964932	-0.01980206
521	0.00920775	0.00339726	0.00981448	0.35346164
522	0.00523141	-0.00402950	0.00660337	-0.65633646
523	0.00969864	-0.01037651	0.01420337	-0.81915187
524	0.00907842	-0.00718880	0.01158001	-0.66975553
525	-0.00071034	-0.00560649	0.00565131	1.44476871
526	-0.00444000	-0.02328155	0.02370114	1.38235041
527	0.01057642	-0.01701498	0.02003422	-1.01464980
528	0.00135352	0.00583872	0.00599355	1.34300298
529	-0.02428247	-0.00319755	0.02449210	0.13092823
530	-0.01049742	-0.02791106	0.02981984	1.21105958
531	0.02314827	-0.00035679	0.02315102	-0.01541224
532	-0.00904238	0.03423310	0.03540720	-1.31255291
533	-0.03045627	-0.00799029	0.03148697	0.25657054
534	0.01055889	-0.01832094	0.02114585	-1.04796359
535	0.01440681	0.01567217	0.02128786	0.82744153
536	-0.01052737	0.00729767	0.01280944	-0.60615395
537	0.00030393	-0.00724792	0.00725429	-1.52888790
538	-0.00749883	-0.00320831	0.00815633	0.40427512
539	-0.00737779	-0.02075099	0.02202352	1.22919524
540	0.01430930	-0.01572106	0.02125812	-0.83237470
541	0.00118176	0.01427128	0.01432013	1.48817783
542	-0.01832818	-0.01167844	0.02173265	0.56731346
543	0.00661734	-0.01102731	0.01286044	-1.03031312
544	0.00237537	0.00375716	0.00444507	1.00701963
545	0.00472683	-0.00750542	0.00886985	-1.00876067
546	0.02638661	0.01534112	0.03052217	0.52662930
547	-0.02222088	0.02488401	0.03336138	-0.84187436
548	-0.01413666	-0.01236823	0.01878346	0.71877579
549	-0.01205557	-0.00665541	0.01377067	0.50442440
550	-0.00643308	-0.01554267	0.01682139	1.17836651
551	-0.00181043	-0.01744084	0.01753456	1.46736270
552	0.01241487	0.00688646	0.01419691	0.50644019
553	-0.00830454	0.00017387	0.00830636	-0.02093395
554	0.02751723	0.01137488	0.02977560	0.39198150
555	0.01655562	-0.01488007	0.02225995	-0.73214779
556	-0.03403381	-0.02686227	0.04335760	0.66817124
557	0.00270927	0.01927455	0.01946403	1.43114921
558	-0.03118885	-0.00755762	0.03209146	0.23773559
559	0.01947751	0.01854602	0.02689476	0.76090551
560	-0.01688680	-0.00709763	0.01831776	0.39788854
561	0.01471751	0.00024603	0.01471957	0.01671543
562	-0.01121701	-0.00419728	0.01197658	0.35805903
563	0.00843947	-0.00302790	0.00896621	-0.34447406
564	-0.00764016	-0.00370274	0.00849013	0.45128619
565	0.00179328	-0.00030081	0.00181833	-0.16619733
566	-0.00792773	-0.00143145	0.00805593	0.17863752
567	0.00233989	0.00056586	0.00240734	0.23727749
568	-0.00944799	0.00071234	0.00947481	-0.07525314
569	0.00353363	0.00242118	0.00428353	0.60071207
570	-0.00604236	0.00097942	0.00612122	-0.16069520
571	0.00320286	0.00286122	0.00429475	0.72911921
572	-0.00232340	0.00339660	0.00411523	-0.97086440
573	0.00243362	0.00054992	0.00249498	0.22223562
574	-0.00218204	0.00264587	0.00342956	-0.88117691
575	0.00147436	0.00065425	0.00161300	0.41764421
576	-0.00200797	0.00316330	0.00374679	-1.00520220
577	0.00062820	0.00050902	0.00080854	0.68098547
578	-0.00351750	-0.00004256	0.00351776	0.01209924
579	-0.00063497	0.00326680	0.00332794	-1.37881844
580	-0.00509230	-0.00342362	0.00613617	0.59190145
581	0.00049811	-0.00124090	0.00133714	-1.18907474
582	-0.00383909	-0.00328018	0.00504957	0.70705325
583	-0.00000852	-0.00141019	0.00141022	1.56475458
584	-0.00288250	-0.00371255	0.00470020	0.91059931
585	0.00061243	-0.00260621	0.00267720	-1.33999323
586	-0.00011694	0.00072710	0.00073644	-1.41132974
587	-0.00030249	-0.00053970	0.00061869	1.05994975
588	-0.00107049	0.00148573	0.00183122	-0.94643474
589	-0.00080672	0.00226258	0.00240209	-1.22829997
590	0.00133941	0.00206984	0.00246541	0.99645875
591	-0.00208995	0.00104827	0.00233811	-0.46490842
592	-0.00279668	0.00023477	0.00280652	-0.08374846
593	-0.00228719	0.00115848	0.00256385	-0.46884095
594	-0.00156606	-0.00188362	0.00244961	0.87719439
595	-0.00250911	-0.00201469	0.00321786	0.67653835
596	-0.00392767	-0.00333884	0.00515505	0.70454153
597	-0.00196549	-0.00344799	0.00396885	1.05269809
598	-0.00206175	-0.00421187	0.00468942	1.11557501
599	-0.00011698	-0.00274241	0.00274490	1.52816457
600	0.00103580	-0.00005470	0.00103724	-0.05276412
601	-0.00020505	-0.00112456	0.00114310	1.39044159
602	-0.00129138	0.00081609	0.00152763	-0.56358368
603	-0.00006937	0.00272028	0.00272117	-1.54530116
604	0.00098898	0.00356143	0.00369620	1.29992838
605	-0.00128525	0.00280020	0.00308107	-1.14049689
606	-0.00117141	0.00291773	0.00314410	-1.18901313
607	0.00068492	0.00441941	0.00447217	1.41703924
608	-0.00026108	0.00247299	0.00248674	-1.46561278
609	-0.00122173	0.00088739	0.00151000	-0.62818342
610	0.00158858	-0.00040000	0.00163816	-0.24666942
611	0.00298558	-0.00038344	0.00301010	-0.12773258
612	0.00141962	0.00054402	0.00152029	0.36595523
613	0.00117159	0.00055190	0.00129507	0.44023433
614	0.00249154	-0.00067350	0.00258096	-0.26400628
615	0.00091816	0.00016492	0.00093285	0.17772498
616	0.00130150	0.00078533	0.00152008	0.54291864
617	0.00170557	0.00276285	0.00324690	1.01773644
618	-0.00032381	0.00107538	0.00112308	-1.27832337
619	0.00000343	0.00025152	0.00025155	1.55715678
620	0.00089051	0.00262863	0.00277538	1.24415935
621	0.00098958	0.00136263	0.00168405	0.94268433
622	-0.00047310	-0.00137228	0.00145154	1.23880211
623	0.00202076	-0.00061214	0.00211144	-0.29413658
624	0.00131139	0.00428361	0.00447985	1.27371380
625	-0.00337264	-0.00032717	0.00338847	0.09670382
626	-0.00096825	-0.00320260	0.00334577	1.27719968
627	0.00244647	0.00012836	0.00244984	0.05241994
628	0.00084184	0.00464587	0.00472152	1.39153924
629	-0.00860029	0.00060793	0.00862175	-0.07057032
630	-0.00331034	-0.00930425	0.00987559	1.22897468
631	0.01058005	-0.00013198	0.01058087	-0.01247339
632	-0.00293635	0.01036045	0.01076852	-1.29462012
633	-0.01622141	-0.00595665	0.01728050	0.35192288
634	0.01468745	-0.01360335	0.02001930	-0.74709685
635	0.00867281	0.01440997	0.01681858	1.02900912
636	-0.01085406	-0.00136201	0.01093918	0.12483146
637	0.00341244	-0.01021942	0.01077411	-1.24852029
638	0.01057112	0.00270528	0.01091179	0.25053557
639	-0.00116705	0.00657052	0.00667336	-1.39501112
640	-0.00632640	-0.00486158	0.00797861	0.65521032
641	0.00317247	-0.00851982	0.00909131	-1.21433961
642	0.00717806	-0.00101804	0.00724989	-0.14088652
643	0.00092666	0.00812699	0.00817965	1.45726426
644	-0.00718296	0.00371409	0.00808637	-0.47721016
645	0.00257063	-0.00060542	0.00264096	-0.23129959
646	-0.00423773	0.00757306	0.00867811	-1.06062819
647	-0.00817724	-0.00501104	0.00959050	0.54978060
648	0.01834147	0.00708945	0.01966392	0.36883682
649	-0.00697265	0.00616610	0.00930799	-0.72408782
650	0.00337133	-0.00897426	0.00958662	-1.21144157
651	0.01224697	-0.00422248	0.01295444	-0.33201457
652	0.00983606	-0.00140789	0.00993631	-0.14217023
653	0.02197277	-0.01882151	0.02893185	-0.70830377
654	0.02631548	0.01301875	0.02935970	0.45941325
655	0.00125505	-0.00492562	0.00508300	-1.32130412
656	0.02830835	0.01780204	0.03344063	0.56137165
657	-0.00994103	-0.00093902	0.00998528	0.09417968
658	-0.02092967	0.02429190	0.03206474	-0.85961182
659	0.04605349	0.04467937	0.06416518	0.77025456
660	0.00392026	-0.02125941	0.02161784	-1.38844366
661	0.01398693	0.00643036	0.01539427	0.43092436
662	-0.01205284	-0.00790964	0.01441643	0.58075433
663	0.01057430	0.01385352	0.01742802	0.91884145
664	-0.01179619	0.00263416	0.01208673	-0.21970137
665	-0.00138329	0.02772484	0.02775933	-1.52094397
666	-0.01351711	0.00518221	0.01447645	-0.36609826
667	-0.00844089	0.01921176	0.02098429	-1.15682501
668	-0.01272146	-0.00044267	0.01272916	0.03478338
669	-0.00627959	0.01266971	0.01414054	-1.11064400
670	-0.00918449	-0.00538091	0.01064467	0.52996438
671	-0.00155327	0.00197036	0.00250898	-0.90321940
672	0.00226533	-0.00695258	0.00731232	-1.25581757
673	0.00026845	0.00136941	0.00139547	1.37721914
674	0.00043370	-0.00212065	0.00216454	-1.36906501
675	-0.00135481	0.00169432	0.00216939	-0.89628704
676	0.00159667	-0.00077104	0.00177309	-0.44987792
677	-0.00332161	0.00207395	0.00391591	-0.55815423
678	-0.00392816	0.00036409	0.00394500	-0.09242308
679	-0.00195897	0.00408695	0.00453219	-1.12382747
680	-0.00022718	0.00147433	0.00149173	-1.41790497
681	-0.00016220	0.00131061	0.00132061	-1.44766004
682	0.00163656	0.00318245	0.00357859	1.09581799
683	0.00208006	0.00278996	0.00348001	0.93014843
684	0.00160478	0.00278646	0.00321554	1.04827083
685	0.00328687	0.00023735	0.00329543	0.07208679
686	0.00355676	0.00002910	0.00355688	0.00818025
687	0.00224066	-0.00029595	0.00226012	-0.13132068
688	0.00181775	-0.00222570	0.00287367	-0.88595112
689	0.00473907	-0.00012161	0.00474063	-0.02565484
690	0.00255337	-0.00049925	0.00260172	-0.19308886
691	0.00046722	0.00110789	0.00120237	1.17170695
692	-0.00100740	0.00009998	0.00101235	-0.09892242
693	0.00074832	0.00098571	0.00123758	0.92144930
694	-0.00065705	0.00147943	0.00161878	-1.15283771
695	-0.00045745	0.00276578	0.00280335	-1.40688491
696	-0.00119868	0.00321641	0.00343251	-1.21406515
697	-0.00009535	0.00246957	0.00247141	-1.53220391
698	-0.00002215	0.00323647	0.00323654	-1.56395202
699	-0.00130366	0.00196942	0.00236181	-0.98606380
700	0.00073577	-0.00002639	0.00073624	-0.03585409
701	0.00138340	-0.00015179	0.00139170	-0.10928425
702	0.00282014	0.00085949	0.00294820	0.29582750
703	0.00061953	0.00101227	0.00118680	1.02158051
704	0.00091410	-0.00017431	0.00093057	-0.18843151
705	0.00017158	0.00131382	0.00132498	1.44093464
706	-0.00093434	0.00127060	0.00157715	-0.93673462
707	-0.00147172	-0.00043939	0.00153591	0.29013265
708	-0.00054850	-0.00039646	0.00067678	0.62586710
709	-0.00031548	0.00206109	0.00208509	-1.41890896
710	-0.00184741	0.00260273	0.00319173	-0.95352578
711	-0.00111991	0.00042264	0.00119701	-0.36086258
712	-0.00043224	0.00189928	0.00194784	-1.34702919
713	-0.00124434	0.00040343	0.00130811	-0.31351812
714	0.00013689	-0.00045188	0.00047216	-1.27665642
715	0.00078159	-0.00056448	0.00096412	-0.62547972
716	0.00159082	-0.00026896	0.00161339	-0.16748626
717	0.00114839	-0.00115382	0.00162792	-0.78775542
718	0.00097075	-0.00140932	0.00171130	-0.96762086
719	0.00100665	-0.00167999	0.00195850	-1.03096783
720	0.00090176	-0.00131681	0.00159598	-0.97034259
721	-0.00083604	-0.00086153	0.00120050	0.80040966
722	-0.00146676	-0.00226041	0.00269460	0.99520176
723	-0.00040784	-0.00103044	0.00110821	1.19391932
724	-0.00123400	-0.00156323	0.00199159	0.90255773
725	-0.00108430	-0.00070100	0.00129116	0.57391069
726	-0.00162486	-0.00053785	0.00171156	0.31966152
727	-0.00084934	0.00019201	0.00087078	-0.22232960
728	-0.00175203	-0.00025824	0.00177096	0.14634204
729	-0.00022434	-0.00006237	0.00023285	0.27117164
730	-0.00107763	-0.00011697	0.00108396	0.10811863
731	0.00013528	-0.00164395	0.00164951	-1.48868996
732	0.00066632	0.00002876	0.00066694	0.04313577
733	0.00010789	0.00007159	0.00012948	0.58585446
734	0.00016802	-0.00126963	0.00128070	-1.43922637
735	0.00077020	-0.00103147	0.00128730	-0.92940946
736	-0.00049410	0.00145403	0.00153569	-1.24322227
737	-0.00133093	-0.00030570	0.00136559	0.22577111
738	-0.00001239	-0.00003427	0.00003644	1.22397280
739	-0.00127848	0.00169034	0.00211937	-0.92324745
740	-0.00325620	0.00151450	0.00359118	-0.43534972
741	-0.00291758	-0.00129967	0.00319397	0.41907425
742	-0.00054733	-0.00119603	0.00131532	1.14162168
743	-0.00077914	0.00284069	0.00294560	-1.30310093
744	-0.00302412	0.00002618	0.00302423	-0.00865796
745	-0.00056426	-0.00151398	0.00161571	1.21404283
746	0.00121006	0.00111903	0.00164818	0.74633596
747	-0.00072338	0.00241726	0.00252318	-1.28002074
748	0.00073687	-0.00191295	0.00204997	-1.20311175
749	-0.00286666	0.00417091	0.00506105	-0.96864606
750	-0.00112398	-0.00056643	0.00125864	0.46680637
751	0.00143020	0.00056679	0.00153841	0.37731437
752	-0.00102223	0.00277339	0.00295578	-1.21766156
753	-0.00406864	0.00087931	0.00416258	-0.21284405
754	-0.00405109	-0.00309556	0.00509841	0.65248336
755	-0.00069608	-0.00484736	0.00489708	1.42817179
756	0.00040776	-0.00287943	0.00290815	-1.43012132
757	0.00306221	-0.00159009	0.00345044	-0.47893860
758	0.00155800	0.00166719	0.00228186	0.81923822
759	-0.00186792	0.00113816	0.00218736	-0.54724367
760	-0.00120034	-0.00060428	0.00134386	0.46638539
761	0.00034102	0.00168811	0.00172221	1.37146470
762	-0.00082926	-0.00125413	0.00150350	0.98657298
763	-0.00116400	0.00300205	0.00321981	-1.20090670
764	-0.00449995	0.00094247	0.00459759	-0.20645509
765	-0.00292438	-0.00009396	0.00292589	0.03211821
766	-0.00096384	-0.00196604	0.00218959	1.11498332
767	0.00038608	0.00005435	0.00038988	0.13985173
768	0.00062748	-0.00075762	0.00098373	-0.87907892
769	0.00057568	0.00177740	0.00186830	1.25756909
770	-0.00103899	0.00197067	0.00222779	-1.08560675
771	0.00031511	0.00102642	0.00107370	1.27292889
772	0.00023405	-0.00128077	0.00130198	-1.39004738
773	-0.00289294	0.00041586	0.00292268	-0.14277214
774	-0.00091827	-0.00142724	0.00169712	0.99908255
775	-0.00120210	-0.00264489	0.00290525	1.14420688
776	-0.00184243	-0.00198760	0.00271018	0.82328267
777	0.00015512	-0.00049080	0.00051473	-1.26466964
778	-0.00019927	-0.00007146	0.00021169	0.34434005
779	-0.00016979	-0.00017930	0.00024694	0.81261390
780	-0.00209954	0.00064229	0.00219558	-0.29687849
781	-0.00195513	0.00099342	0.00219304	-0.47011407
782	-0.00290811	0.00113801	0.00312285	-0.37300445
783	-0.00158596	0.00193866	0.00250473	-0.88513408
784	-0.00401975	0.00104612	0.00415364	-0.25459840
785	-0.00057210	0.00054866	0.00079267	-0.76449306
786	-0.00166569	0.00124926	0.00208211	-0.64350014
787	-0.00075889	0.00220674	0.00233358	-1.23956965
788	0.00064046	0.00154356	0.00167116	1.17749185
789	0.00051370	0.00261197	0.00266200	1.37660287
790	-0.00074267	0.00114636	0.00136591	-0.99593336
791	0.00090828	0.00154401	0.00179135	1.03905487
792	0.00087074	0.00228197	0.00244245	1.20627225
793	0.00023366	0.00163561	0.00165222	1.42890042
794	0.00035015	0.00099276	0.00105270	1.23171076
795	0.00009786	0.00035452	0.00036778	1.30146076
796	-0.00049582	0.00092304	0.00104778	-1.07786685
797	-0.00010311	-0.00076686	0.00077376	1.43713862
798	0.00063626	0.00080585	0.00102675	0.90246257
799	-0.00174464	-0.00071659	0.00188607	0.38972900
800	-0.00088696	-0.00046816	0.00100293	0.48565393
801	-0.00011322	0.00018930	0.00022057	-1.03176762
802	0.00041829	-0.00028385	0.00050551	-0.59622107
803	-0.00070636	-0.00032770	0.00077867	0.43437974
804	-0.00073183	-0.00003058	0.00073246	0.04176253
805	-0.00023560	0.00057883	0.00062494	-1.18425238
806	0.00088809	0.00016507	0.00090330	0.18377251
807	0.00019183	0.00012159	0.00022712	0.56495743
808	0.00069339	-0.00031340	0.00076093	-0.42450411
809	-0.00056083	0.00022717	0.00060509	-0.38485901
810	0.00023686	0.00023517	0.00033378	0.78180270
811	0.00085602	-0.00020126	0.00087936	-0.23091965
812	0.00230348	-0.00117496	0.00258584	-0.47167831
813	0.00032829	-0.00041340	0.00052789	-0.89964576
814	-0.00069774	-0.00047640	0.00084486	0.59907424
815	0.00135292	0.00011458	0.00135776	0.08448985
816	0.00086805	-0.00140671	0.00165298	-1.01791141
817	0.00022532	-0.00037977	0.00044158	-1.03532340
818	-0.00108419	0.00059131	0.00123496	-0.49929807
819	-0.00204658	0.00008908	0.00204852	-0.04350068
820	0.00029639	-0.00125134	0.00128596	-1.33822591
821	-0.00004219	0.00034960	0.00035213	-1.45068664
822	-0.00086798	0.00050934	0.00100639	-0.53066910
823	-0.00212485	0.00074255	0.00225086	-0.33619260
824	-0.00121562	0.00029837	0.00125171	-0.24069195
825	-0.00049609	0.00050770	0.00070984	-0.79695644
826	-0.00156725	0.00088319	0.00179897	-0.51317260
827	-0.00228672	0.00060117	0.00236443	-0.25707879
828	-0.00173629	0.00116684	0.00209194	-0.59170740
829	-0.00076769	-0.00055239	0.00094577	0.62372749
830	0.00065905	-0.00116979	0.00134267	-1.05773318
831	0.00010068	-0.00058100	0.00058965	-1.39920947
832	-0.00089829	0.00011404	0.00090550	-0.12627332
833	-0.00056571	-0.00136111	0.00147399	1.17689092
834	-0.00006439	-0.00105522	0.00105718	1.50984967
835	-0.00097290	-0.00133461	0.00165158	0.94088399
836	0.00020853	-0.00048236	0.00052551	-1.16274399
837	0.00021328	0.00207831	0.00208923	1.46853229
838	-0.00266624	0.00148409	0.00305145	-0.50791550
839	-0.00117054	-0.00272424	0.00296507	1.16497312
840	0.00191979	-0.00043148	0.00196768	-0.22108244
841	0.00050386	0.00231346	0.00236769	1.35635056
842	-0.00191507	0.00169068	0.00255458	-0.72324518
843	-0.00195604	-0.00254458	0.00320952	0.91542928
844	0.00034705	-0.00314061	0.00315973	-1.46073778
845	0.00260000	-0.00073741	0.00270255	-0.27636037
846	0.00211948	0.00409899	0.00461453	1.09358225
847	-0.00028557	0.00279609	0.00281064	-1.46901791
848	0.00087817	-0.00156715	0.00179642	-1.06003339
849	0.00700349	-0.00083631	0.00705325	-0.11885123
850	0.00514199	0.01116266	0.01229004	1.13912755
851	-0.00889224	0.00101672	0.00895018	-0.11384336
852	0.00432111	-0.00670723	0.00797865	-0.99847579
853	0.00326614	0.00409776	0.00524016	0.89785414
854	-0.00608197	0.00515198	0.00797077	-0.70280312
855	-0.00718606	-0.00238841	0.00757258	0.32088066
856	-0.00016742	-0.00719577	0.00719772	1.54753383
857	0.00426376	0.00177225	0.00461741	0.39392940
858	-0.00264569	0.00343879	0.00433878	-0.91501620
859	-0.00060427	-0.00197432	0.00206472	1.27378521
860	0.00226703	-0.00259664	0.00344702	-0.85306480
861	0.00412279	-0.00054777	0.00415902	-0.13209023
862	0.00422565	0.00191167	0.00463795	0.42484453
863	-0.00106236	0.00341940	0.00358063	-1.26956493
864	-0.00199782	-0.00421138	0.00466123	1.12784834
865	0.00647066	-0.00306844	0.00716134	-0.44280213
866	0.00362898	0.00201390	0.00415034	0.50663437
867	-0.00216343	0.00030896	0.00218538	-0.14185183
868	0.00120894	-0.00453911	0.00469734	-1.31049990
869	0.00864707	0.00056109	0.00866526	0.06479748
870	-0.00028845	0.00532845	0.00533625	-1.51671600
871	-0.00566835	-0.00340289	0.00661135	0.54066303
872	0.00695610	-0.00219965	0.00729560	-0.30626986
873	0.00273224	0.01082666	0.01116610	1.32359558
874	-0.00215696	0.00681196	0.00714530	-1.26414218
875	-0.00800593	0.01203344	0.01445332	-0.98373569
876	-0.01506435	0.00403748	0.01559602	-0.26186119
877	-0.01413779	-0.01600491	0.02135496	0.84726194
878	0.01359669	-0.00923369	0.01643566	-0.59657007
879	-0.00328285	-0.00863825	0.00924103	1.20761713
880	0.02097480	-0.01192100	0.02412576	-0.51682117
881	0.03655519	-0.02446878	0.04398867	-0.58986861
882	-0.04651630	-0.02257285	0.05170396	0.45179243
883	0.01586986	0.03737695	0.04060651	1.16927331
884	-0.01314979	-0.00463991	0.01394437	0.33921179
885	0.02019726	0.02096603	0.02911191	0.80407209
886	-0.00310069	-0.00246401	0.00396051	0.67148030
887	0.01650383	0.01413471	0.02172939	0.70822696
888	-0.00327130	0.00145359	0.00357972	-0.41814264
889	0.00598131	0.01197434	0.01338511	1.10754018
890	-0.00516404	0.00503066	0.00720936	-0.77231624
891	-0.00019674	0.00965027	0.00965227	-1.55041238
892	-0.00747413	-0.00021406	0.00747720	0.02863187
893	-0.00012949	0.00524044	0.00524204	-1.54609106
894	-0.00673722	0.00088100	0.00679458	-0.13002871
895	0.00081139	0.00525308	0.00531538	1.41754804
896	-0.00394385	0.00171987	0.00430255	-0.41122606
897	-0.00008840	0.00381718	0.00381820	-1.54764234
898	-0.00449823	0.00025757	0.00450560	-0.05719869
899	-0.00106730	0.00368008	0.00383173	-1.28851903
900	-0.00385275	-0.00047569	0.00388200	0.12284722
901	-0.00032880	0.00082849	0.00089135	-1.19299790
902	-0.00208979	-0.00192521	0.00284142	0.74443032
903	0.00089627	0.00183359	0.00204092	1.11614207
904	-0.00153069	-0.00043611	0.00159160	0.27755699
905	0.00039670	0.00079770	0.00089090	1.10930677
906	0.00066186	-0.00170600	0.00182988	-1.20071280
907	0.00068118	0.00197804	0.00209204	1.23914717
908	-0.00207866	0.00190676	0.00282074	-0.74229282
909	-0.00027582	0.00248514	0.00250040	-1.46026126
910	-0.00191220	0.00280281	0.00339297	-0.97208723
911	-0.00119682	0.00188700	0.00223453	-1.00557626
912	-0.00334051	0.00282408	0.00437430	-0.70181879
913	-0.00084579	0.00217456	0.00233325	-1.19985416
914	-0.00007461	0.00058641	0.00059114	-1.44423934
915	-0.00081349	0.00084121	0.00117021	-0.80214831
916	-0.00116744	0.00076390	0.00139516	-0.57941470
917	0.00015878	0.00009605	0.00018557	0.54401728
918	0.00225652	-0.00111513	0.00251702	-0.45898048
919	0.00059044	-0.00004561	0.00059220	-0.07710102
920	0.00009971	-0.00044581	0.00045682	-1.35074952
921	0.00088307	0.00013261	0.00089297	0.14905663
922	-0.00017776	-0.00018201	0.00025442	0.79720280
923	-0.00003172	-0.00013399	0.00013770	1.33837640
924	-0.00082260	-0.00052459	0.00097564	0.56769608
925	-0.00163385	-0.00086308	0.00184780	0.48598852
926	-0.00190109	-0.00040363	0.00194347	0.20921041
927	-0.00082878	-0.00015664	0.00084345	0.18679956
928	-0.00048644	-0.00125420	0.00134523	1.20080581
929	-0.00147717	-0.00087694	0.00171787	0.53574788
930	-0.00128494	-0.00021265	0.00130242	0.16400682
931	0.00152510	0.00106382	0.00185947	0.60907461
932	0.00120672	0.00089514	0.00150248	0.63822899
933	0.00041517	0.00138440	0.00144531	1.27944160
934	-0.00042213	0.00241667	0.00245326	-1.39786690
935	0.00027679	0.00217157	0.00218914	1.44402054
936	0.00105405	0.00190715	0.00217905	1.06589745
937	0.00039660	0.00234240	0.00237574	1.40307180
938	-0.00022578	0.00258475	0.00259459	-1.48366601
939	-0.00097897	0.00137115	0.00168476	-0.95075087
940	0.00087474	0.00080582	0.00118933	0.74440971
941	0.00160136	0.00089208	0.00183308	0.50825923
942	-0.00015860	0.00159656	0.00160441	-1.47178472
943	-0.00137519	0.00054836	0.00148049	-0.37943150
944	0.00043141	0.00105085	0.00113595	1.18124322
945	-0.00036791	0.00254324	0.00256971	-1.42713106
946	-0.00291831	0.00099806	0.00308426	-0.32952916
947	-0.00311703	-0.00130638	0.00337972	0.39687208
948	0.00027678	-0.00011152	0.00029840	-0.38301972
949	-0.00177536	0.00359283	0.00400753	-1.11184863
950	-0.00478957	-0.00028494	0.00479804	0.05942125
951	-0.00217491	-0.00161040	0.00270622	0.63735874
952	-0.00229746	-0.00039363	0.00233094	0.16968385
953	-0.00176504	-0.00014842	0.00177127	0.08388974
954	-0.00096518	-0.00064922	0.00116321	0.59212757
955	0.00132140	-0.00098566	0.00164853	-0.64088750
956	0.00071797	0.00043174	0.00083778	0.54139482
957	0.00229520	0.00148477	0.00273358	0.57419310
958	0.00172415	0.00349918	0.00390089	1.11298166
959	-0.00028958	-0.00021093	0.00035826	0.62953126
960	-0.00013687	-0.00005242	0.00014656	0.36579246
961	0.00066485	-0.00054054	0.00085686	-0.68263117
962	0.00081830	0.00012232	0.00082739	0.14838286
963	0.00005684	-0.00062047	0.00062307	-1.47943936
964	-0.00038142	-0.00036119	0.00052530	0.75815584
965	-0.00155795	0.00057668	0.00166125	-0.35451564
966	-0.00195842	-0.00219430	0.00294115	0.84213715
967	0.00103732	-0.00075928	0.00128551	-0.63185606
968	0.00070988	0.00238396	0.00248740	1.28138176
969	-0.00260704	0.00136336	0.00294201	-0.48183966
970	-0.00164203	-0.00007951	0.00164395	0.04838568
971	-0.00077608	0.00098847	0.00125673	-0.90518474
972	0.00206250	0.00115757	0.00236514	0.51143611
973	0.00243127	0.00127319	0.00274447	0.48240558
974	0.00193429	0.00364895	0.00412993	1.08336412
975	0.00021454	0.00281474	0.00282290	1.49472389
976	0.00251254	0.00095685	0.00268857	0.36387128
977	0.00219251	0.00185783	0.00287378	0.70295714
978	-0.00058600	-0.00014777	0.00060435	0.24702464
979	0.00230437	-0.00072507	0.00241575	-0.30484434
980	-0.00097171	-0.00040481	0.00105266	0.39472964
981	-0.00041310	-0.00288535	0.00291477	1.42859207
982	0.00079558	-0.00307747	0.00317865	-1.31781610
983	0.00001799	-0.00153637	0.00153647	-1.55908607
984	-0.00222348	0.00023169	0.00223551	-0.10382481
985	-0.00249991	-0.00211149	0.00327230	0.70136631
986	-0.00191590	-0.00169916	0.00256083	0.72551289
987	-0.00505665	-0.00369410	0.00626228	0.63093189
988	-0.00120374	-0.00242760	0.00270966	1.11047049
989	-0.00046943	0.00084295	0.00096484	-1.06267426
990	0.00409846	0.00302128	0.00509171	0.63524274
991	-0.00117387	0.00696114	0.00705942	-1.40373557
992	-0.00490064	0.00614510	0.00785993	-0.89758962
993	-0.00415088	0.00104662	0.00428079	-0.24699613
994	-0.00162485	0.00032594	0.00165722	-0.19796623
995	0.00015481	-0.00040671	0.00043518	-1.20709401
996	0.00154849	0.00096274	0.00182337	0.55624066
997	0.00128225	0.00140375	0.00190123	0.83060201
998	-0.00121093	0.00073843	0.00141832	-0.54759862
999	-0.00096294	-0.00230695	0.00249985	1.17537167
1000	-0.00108290	-0.00190265	0.00218924	1.05336485
1001	0.00008140	-0.00189128	0.00189303	-1.52778283
1002	-0.00080730	-0.00246945	0.00259806	1.25483294
1003	0.00017565	0.00044173	0.00047537	1.19233286
1004	-0.00197340	-0.00031189	0.00199789	0.15675155
1005	-0.00104964	0.00102285	0.00146559	-0.77247273
1006	-0.00147061	0.00169685	0.00224543	-0.85670406
1007	0.00020902	0.00210511	0.00211546	1.47182969
1008	-0.00149770	0.00250570	0.00291918	-1.03205740
