Harm. #	Coeff. a	Coeff. b	Amplitude	Phase
501	0.00003783	0.00003375	0.00005069	0.72838354
502	0.00000610	0.00003661	0.00003712	1.40577379
503	-0.00001911	0.00000441	0.00001962	-0.22687209
504	-0.00001117	0.00003466	0.00003642	-1.25907398
505	0.00009155	0.00007543	0.00011863	0.68916476
506	0.00007718	-0.00005100	0.00009250	-0.58392510
507	0.00003326	-0.00000920	0.00003451	-0.26998712
508	0.00001486	-0.00002867	0.00003230	-1.09262093
509	-0.00003501	-0.00002015	0.00004039	0.52222430
510	-0.00005373	0.00005318	0.00007560	-0.78030669
511	0.00007619	-0.00002791	0.00008115	-0.35117191
512	-0.00002925	-0.00002193	0.00003656	0.64321305
513	-0.00004120	-0.00002865	0.00005018	0.60769746
514	-0.00001052	0.00009610	0.00009667	-1.46175984
515	-0.00002393	-0.00010136	0.00010415	1.33895664
516	-0.00011315	-0.00004291	0.00012101	0.36251135
517	0.00001040	0.00002969	0.00003146	1.23371370
518	0.00001508	0.00003325	0.00003651	1.14508948
519	0.00001523	0.00002749	0.00003143	1.06479083
520	0.00006641	-0.00002733	0.00007181	-0.39048450
521	0.00002271	-0.00000685	0.00002372	-0.29290004
522	-0.00001927	-0.00003291	0.00003814	1.04102519
523	-0.00001623	0.00001104	0.00001963	-0.59718559
524	0.00000577	-0.00001310	0.00001431	-1.15598164
525	-0.00002913	0.00005349	0.00006091	-1.07221800
526	-0.00003274	-0.00000147	0.00003278	0.04490320
527	0.00010432	0.00000532	0.00010446	0.05093052
528	0.00001613	0.00001621	0.00002287	0.78781109
529	0.00001383	0.00001036	0.00001728	0.64293470
530	-0.00004277	-0.00000717	0.00004336	0.16617522
531	0.00000725	0.00004550	0.00004608	1.41270455
532	-0.00001632	0.00001446	0.00002181	-0.72486921
533	-0.00006795	-0.00000053	0.00006795	0.00780802
534	-0.00001779	0.00002880	0.00003385	-1.01736784
535	-0.00000071	0.00003145	0.00003146	-1.54824680
536	0.00001792	-0.00000319	0.00001820	-0.17625573
537	-0.00001792	-0.00004350	0.00004705	1.18014847
538	-0.00003028	-0.00001578	0.00003414	0.48052693
539	0.00000201	-0.00002562	0.00002570	-1.49264721
540	-0.00004397	-0.00002668	0.00005143	0.54535604
541	0.00004595	-0.00000298	0.00004605	-0.06481497
542	-0.00006729	0.00000698	0.00006765	-0.10331481
543	0.00003349	0.00001612	0.00003717	0.44863817
544	0.00000952	0.00001874	0.00002102	1.10083142
545	-0.00001691	-0.00000979	0.00001954	0.52489523
546	-0.00003689	-0.00002592	0.00004508	0.61247226
547	0.00000427	-0.00003322	0.00003349	-1.44299809
548	-0.00001197	-0.00001461	0.00001889	0.88435076
549	-0.00001386	-0.00005928	0.00006087	1.34118055
550	0.00008170	-0.00000354	0.00008178	-0.04326710
551	-0.00001152	0.00000540	0.00001272	-0.43812637
552	0.00005673	-0.00000370	0.00005685	-0.06513291
553	0.00000710	0.00001956	0.00002081	1.22247145
554	0.00008658	0.00002224	0.00008939	0.25143850
555	-0.00002522	0.00001337	0.00002855	-0.48755490
556	-0.00001536	0.00000164	0.00001545	-0.10630064
557	0.00001316	-0.00002986	0.00003263	-1.15570460
558	-0.00004059	-0.00001275	0.00004254	0.30428024
559	0.00001656	-0.00003611	0.00003973	-1.14086473
560	0.00000494	0.00001767	0.00001834	1.29838908
561	0.00000765	0.00003590	0.00003671	1.36077210
562	-0.00007516	-0.00002595	0.00007951	0.33242208
563	0.00004046	0.00001541	0.00004330	0.36378428
564	0.00000437	-0.00002779	0.00002813	-1.41482481
565	0.00000724	0.00007783	0.00007816	1.47808358
566	0.00000789	-0.00000642	0.00001017	-0.68322931
567	-0.00002366	-0.00000553	0.00002430	0.22952165
568	0.00003869	0.00003841	0.00005452	0.78178568
569	0.00001557	0.00003422	0.00003760	1.14368909
570	0.00003957	-0.00001729	0.00004318	-0.41191001
571	-0.00003301	0.00002016	0.00003868	-0.54828856
572	0.00002257	0.00002472	0.00003347	0.83093532
573	0.00004354	-0.00003615	0.00005659	-0.69298036
574	0.00004300	-0.00004364	0.00006127	-0.79274883
575	0.00002323	-0.00001511	0.00002771	-0.57668847
576	0.00001966	0.00005038	0.00005408	1.19865678
577	0.00002510	0.00003470	0.00004283	0.94463368
578	0.00004689	0.00003818	0.00006047	0.68335469
579	0.00002723	0.00002722	0.00003850	0.78517938
580	-0.00004056	0.00001160	0.00004218	-0.27859760
581	-0.00000275	0.00004609	0.00004617	-1.51123400
582	-0.00001276	-0.00006395	0.00006521	1.37386901
583	-0.00004742	0.00000088	0.00004743	-0.01855713
584	0.00001190	-0.00002910	0.00003144	-1.18255764
585	-0.00005948	0.00003442	0.00006872	-0.52463431
586	0.00008716	-0.00006704	0.00010996	-0.65564454
587	0.00003035	-0.00000001	0.00003035	-0.00032338
588	0.00003388	0.00003954	0.00005207	0.86226665
589	0.00000433	0.00001872	0.00001921	1.34328448
590	0.00002205	-0.00000671	0.00002305	-0.29547503
591	-0.00002371	-0.00003873	0.00004541	1.02138793
592	-0.00005349	0.00001337	0.00005514	-0.24490219
593	-0.00001056	0.00003674	0.00003822	-1.29088797
594	-0.00003913	0.00001461	0.00004177	-0.35735647
595	0.00001353	-0.00000568	0.00001467	-0.39754453
596	0.00002790	0.00001589	0.00003211	0.51778604
597	0.00000323	-0.00000425	0.00000534	-0.92046823
598	0.00003625	0.00000233	0.00003633	0.06416316
599	0.00000750	0.00007666	0.00007702	1.47332656
600	0.00004038	0.00005307	0.00006668	0.92043561
601	0.00000709	-0.00001151	0.00001352	-1.01862711
602	0.00002441	0.00003198	0.00004023	0.91893683
603	-0.00004922	-0.00001831	0.00005252	0.35610308
604	0.00003214	0.00000799	0.00003312	0.24354977
605	-0.00003051	-0.00001331	0.00003329	0.41133504
606	-0.00002668	-0.00002204	0.00003461	0.69046163
607	-0.00005802	-0.00000576	0.00005831	0.09902380
608	0.00002537	-0.00000955	0.00002711	-0.35994442
609	0.00001873	-0.00000574	0.00001959	-0.29745615
610	0.00000273	-0.00001314	0.00001342	-1.36575277
611	-0.00001950	0.00001327	0.00002359	-0.59745877
612	0.00001079	-0.00006587	0.00006675	-1.40836595
613	0.00006317	-0.00000686	0.00006354	-0.10814419
614	0.00000926	0.00002558	0.00002721	1.22335207
615	-0.00003767	0.00008225	0.00009047	-1.14134406
616	-0.00000824	0.00001771	0.00001953	-1.13543707
617	-0.00001378	0.00006169	0.00006321	-1.35108747
618	0.00002324	0.00002035	0.00003089	0.71921451
619	0.00002013	0.00001327	0.00002411	0.58277359
620	-0.00004394	-0.00000273	0.00004402	0.06206112
621	0.00002689	-0.00003796	0.00004652	-0.95448555
622	-0.00002237	0.00000129	0.00002241	-0.05775126
623	0.00002680	-0.00000874	0.00002819	-0.31512248
624	0.00000523	-0.00002424	0.00002480	-1.35840776
625	0.00000614	0.00005951	0.00005983	1.46802502
626	0.00001419	0.00003410	0.00003694	1.17649658
627	0.00001970	-0.00000343	0.00002000	-0.17245328
628	-0.00001484	-0.00003911	0.00004183	1.20811443
629	0.00000751	0.00000968	0.00001225	0.91109538
630	0.00002276	-0.00006685	0.00007062	-1.24262402
631	0.00004194	0.00002783	0.00005033	0.58586165
632	-0.00000427	0.00000959	0.00001050	-1.15183915
633	-0.00004174	-0.00000987	0.00004289	0.23224605
634	0.00000223	-0.00000763	0.00000795	-1.28594299
635	0.00004556	0.00001787	0.00004894	0.37376364
636	0.00007606	-0.00002717	0.00008076	-0.34304748
637	-0.00001650	-0.00002221	0.00002767	0.93183227
638	-0.00000186	0.00008207	0.00008209	-1.54811514
639	-0.00001783	0.00001374	0.00002251	-0.65665767
640	0.00000447	-0.00005109	0.00005129	-1.48356972
641	0.00000568	0.00002180	0.00002253	1.31572876
642	-0.00003340	-0.00002671	0.00004276	0.67456792
643	0.00000820	0.00003986	0.00004070	1.36785142
644	-0.00001944	-0.00000465	0.00001998	0.23502710
645	-0.00003833	0.00000305	0.00003845	-0.07952735
646	-0.00000527	0.00002079	0.00002144	-1.32256200
647	0.00003620	0.00008118	0.00008889	1.15132312
648	0.00002687	-0.00003262	0.00004227	-0.88177399
649	-0.00000121	-0.00002869	0.00002871	1.52880973
650	-0.00003654	-0.00001998	0.00004164	0.50036176
651	0.00000877	-0.00002112	0.00002287	-1.17697104
652	0.00000685	0.00001471	0.00001622	1.13495489
653	0.00000894	-0.00002513	0.00002667	-1.22901002
654	-0.00003292	0.00006109	0.00006940	-1.07654338
655	0.00001035	0.00000332	0.00001087	0.31008444
656	-0.00002167	0.00003441	0.00004067	-1.00877835
657	0.00002267	0.00003118	0.00003855	0.94213878
658	-0.00002037	0.00003489	0.00004040	-1.04229574
659	-0.00001657	-0.00003488	0.00003861	1.12727115
660	0.00000488	0.00003319	0.00003355	1.42482424
661	0.00003023	-0.00004116	0.00005107	-0.93728727
662	-0.00001171	0.00000568	0.00001301	-0.45184656
663	0.00001719	0.00001099	0.00002040	0.56900798
664	0.00003358	0.00005106	0.00006111	0.98897231
665	0.00001685	0.00002299	0.00002851	0.93835626
666	-0.00000221	0.00005438	0.00005443	-1.53018036
667	0.00000891	0.00004227	0.00004320	1.36299964
668	-0.00000169	0.00002135	0.00002142	-1.49200001
669	-0.00002294	-0.00002967	0.00003750	0.91262036
670	-0.00000518	0.00000850	0.00000995	-1.02348070
671	-0.00002094	-0.00002724	0.00003436	0.91552123
672	-0.00000694	-0.00003862	0.00003924	1.39297290
673	0.00000597	0.00002858	0.00002920	1.36476077
674	0.00003241	-0.00003662	0.00004890	-0.84639408
675	0.00004411	0.00001491	0.00004657	0.32596157
676	0.00000636	0.00003688	0.00003742	1.40004826
677	0.00002814	0.00005406	0.00006095	1.09085068
678	0.00001138	-0.00000530	0.00001255	-0.43605978
679	-0.00001418	0.00000523	0.00001511	-0.35331549
680	0.00000256	0.00002081	0.00002097	1.44835204
681	0.00000421	-0.00001242	0.00001311	-1.24376048
682	-0.00001198	-0.00003774	0.00003959	1.26344643
683	0.00003009	-0.00000842	0.00003124	-0.27287429
684	0.00003194	-0.00000615	0.00003253	-0.19015230
685	0.00003326	-0.00003307	0.00004690	-0.78239347
686	0.00000055	0.00001040	0.00001042	1.51761785
687	0.00002562	-0.00001652	0.00003049	-0.57261620
688	-0.00001880	0.00002528	0.00003151	-0.93143224
689	0.00002943	0.00003665	0.00004700	0.89415403
690	-0.00005064	0.00005193	0.00007253	-0.79798564
691	-0.00001159	-0.00000674	0.00001340	0.52672686
692	-0.00000239	-0.00001132	0.00001157	1.36268606
693	0.00002244	-0.00002442	0.00003316	-0.82772452
694	0.00003921	-0.00001888	0.00004352	-0.44868919
695	0.00004159	0.00003682	0.00005555	0.72465596
696	0.00003634	0.00004870	0.00006076	0.92966427
697	0.00002125	-0.00003210	0.00003849	-0.98599886
698	0.00001702	0.00000287	0.00001726	0.16705206
699	-0.00000989	0.00001478	0.00001779	-0.98111477
700	-0.00000312	-0.00001904	0.00001930	1.40833465
701	-0.00002806	-0.00001435	0.00003151	0.47271227
702	0.00001633	-0.00002029	0.00002604	-0.89330096
703	-0.00001296	-0.00003860	0.00004071	1.24689976
704	0.00000284	0.00003556	0.00003568	1.49119683
705	0.00006312	0.00001361	0.00006458	0.21234545
706	0.00002538	-0.00001152	0.00002787	-0.42622750
707	0.00002389	-0.00003876	0.00004553	-1.01839699
708	-0.00002807	-0.00001826	0.00003348	0.57666595
709	0.00003955	0.00000616	0.00004003	0.15462109
710	0.00000825	-0.00000311	0.00000881	-0.36057813
711	-0.00000048	-0.00000323	0.00000326	1.42448881
712	-0.00000386	0.00001871	0.00001910	-1.36749376
713	-0.00001658	-0.00001462	0.00002211	0.72279519
714	0.00001504	0.00000548	0.00001601	0.34925300
715	-0.00001561	0.00000016	0.00001561	-0.01035508
716	-0.00000391	-0.00001870	0.00001911	1.36465767
717	-0.00000898	-0.00001559	0.00001799	1.04815478
718	0.00001884	0.00003099	0.00003627	1.02463452
719	-0.00000497	0.00001380	0.00001467	-1.22473645
720	-0.00001890	-0.00001766	0.00002587	0.75170971
721	0.00002614	-0.00000313	0.00002633	-0.11922478
722	0.00000596	0.00001656	0.00001760	1.22501975
723	0.00000676	-0.00002056	0.00002164	-1.25317536
724	0.00003114	0.00001455	0.00003437	0.43722473
725	0.00000260	0.00000431	0.00000503	1.02860856
726	0.00000448	-0.00001090	0.00001179	-1.18052209
727	0.00002292	-0.00001655	0.00002828	-0.62544307
728	-0.00001279	0.00001865	0.00002262	-0.96946520
729	0.00003429	0.00000235	0.00003437	0.06850908
730	0.00002084	0.00001180	0.00002395	0.51520945
731	0.00001921	0.00000291	0.00001943	0.15036942
732	-0.00002279	0.00001125	0.00002541	-0.45841526
733	-0.00000619	0.00000318	0.00000696	-0.47482190
734	-0.00000515	-0.00000354	0.00000625	0.60231765
735	-0.00001327	-0.00002698	0.00003007	1.11379974
736	0.00002646	-0.00001205	0.00002907	-0.42729315
737	0.00002468	0.00002150	0.00003273	0.71648007
738	-0.00000531	-0.00002726	0.00002777	1.37823507
739	0.00004860	0.00000038	0.00004860	0.00788479
740	0.00000978	-0.00000029	0.00000979	-0.02947528
741	0.00000816	-0.00000949	0.00001252	-0.86064271
742	0.00001065	0.00000354	0.00001122	0.32079215
743	-0.00000845	0.00000432	0.00000949	-0.47213862
744	-0.00002827	-0.00001319	0.00003119	0.43657918
745	0.00000119	0.00000223	0.00000252	1.08128493
746	0.00000263	0.00003440	0.00003450	1.49456891
747	0.00001702	0.00001551	0.00002303	0.73894725
748	0.00000165	-0.00000486	0.00000513	-1.24395555
749	-0.00000564	0.00000084	0.00000570	-0.14808586
750	0.00000406	0.00001046	0.00001122	1.20106655
751	-0.00002263	-0.00001170	0.00002547	0.47703823
752	0.00000929	0.00002511	0.00002678	1.21633228
753	0.00002860	0.00004026	0.00004938	0.95314749
754	0.00002196	0.00001677	0.00002763	0.65212521
755	-0.00000555	0.00001786	0.00001870	-1.26930047
756	-0.00001135	0.00000624	0.00001295	-0.50271006
757	-0.00001477	0.00000410	0.00001533	-0.27095719
758	-0.00001074	0.00001862	0.00002150	-1.04767953
759	-0.00001578	0.00001424	0.00002126	-0.73435399
760	-0.00000358	-0.00005120	0.00005133	1.50094545
761	-0.00000173	-0.00002115	0.00002122	1.48915523
762	0.00002299	0.00002707	0.00003551	0.86665135
763	0.00001528	0.00001307	0.00002010	0.70776273
764	0.00000840	0.00001916	0.00002092	1.15775148
765	0.00000424	0.00005010	0.00005028	1.48633667
766	-0.00000120	0.00003429	0.00003431	-1.53591373
767	-0.00002969	0.00000313	0.00002986	-0.10499963
768	-0.00003298	0.00001629	0.00003678	-0.45872672
769	0.00001155	0.00001506	0.00001898	0.91670892
770	-0.00003375	0.00001615	0.00003741	-0.44619258
771	0.00000612	0.00000215	0.00000649	0.33738709
772	0.00001030	0.00000687	0.00001238	0.58830512
773	-0.00001766	-0.00001099	0.00002080	0.55661581
774	0.00000710	0.00000714	0.00001007	0.78801677
775	-0.00000741	0.00003577	0.00003653	-1.36644785
776	0.00002962	0.00002985	0.00004205	0.78924793
777	-0.00006392	0.00001799	0.00006640	-0.27438266
778	-0.00001728	-0.00001583	0.00002343	0.74179527
779	-0.00000766	0.00001776	0.00001934	-1.16377137
780	-0.00000991	0.00001378	0.00001697	-0.94735730
781	0.00000680	-0.00001960	0.00002075	-1.23663601
782	-0.00000881	-0.00002834	0.00002967	1.26951041
783	-0.00002789	-0.00000092	0.00002790	0.03314355
784	-0.00000421	-0.00001031	0.00001113	1.18310976
785	0.00005022	0.00003937	0.00006382	0.66485811
786	-0.00001237	-0.00002676	0.00002948	1.13776599
787	-0.00000886	-0.00001373	0.00001634	0.99767975
788	-0.00001603	-0.00002004	0.00002566	0.89600271
789	0.00000724	-0.00000644	0.00000969	-0.72678279
790	0.00002859	0.00000105	0.00002861	0.03667076
791	0.00000678	0.00000591	0.00000899	0.71649497
792	0.00002251	0.00001573	0.00002746	0.61000672
793	-0.00002710	-0.00000409	0.00002740	0.14963890
794	-0.00003572	-0.00001263	0.00003789	0.33987498
795	0.00001920	-0.00000990	0.00002160	-0.47627500
796	0.00000182	0.00001299	0.00001312	1.43122296
797	0.00000757	0.00000063	0.00000760	0.08265517
798	-0.00002798	0.00003097	0.00004174	-0.83609187
799	0.00001167	-0.00000613	0.00001318	-0.48334148
800	0.00001470	0.00004126	0.00004380	1.22857672
801	0.00001085	0.00001724	0.00002037	1.00907583
802	-0.00001412	-0.00002701	0.00003048	1.08901388
803	-0.00002651	-0.00000966	0.00002822	0.34939264
804	0.00002405	0.00001132	0.00002658	0.44000499
805	0.00003269	-0.00001526	0.00003607	-0.43677634
806	0.00004840	-0.00001919	0.00005206	-0.37745410
807	0.00000982	0.00000291	0.00001025	0.28816951
808	0.00001445	0.00002712	0.00003073	1.08118655
809	-0.00000920	-0.00002713	0.00002865	1.24389250
810	-0.00002080	0.00002900	0.00003568	-0.94857504
811	-0.00003527	-0.00000771	0.00003610	0.21531808
812	-0.00000696	0.00001189	0.00001377	-1.04099843
813	0.00000171	0.00002198	0.00002205	1.49320727
814	0.00002706	0.00002049	0.00003395	0.64799754
815	-0.00000626	0.00001057	0.00001229	-1.03654105
816	-0.00000072	0.00000944	0.00000947	-1.49470883
817	0.00001232	0.00001775	0.00002161	0.96408464
818	0.00002007	-0.00003154	0.00003738	-1.00415604
819	-0.00003287	-0.00002252	0.00003984	0.60073255
820	-0.00002430	0.00003437	0.00004209	-0.95535053
821	-0.00001055	0.00002074	0.00002327	-1.10044461
822	0.00001976	-0.00001797	0.00002671	-0.73780369
823	0.00000476	-0.00002847	0.00002887	-1.40532880
824	-0.00001382	0.00000973	0.00001690	-0.61372888
825	-0.00001943	0.00000467	0.00001998	-0.23598859
826	-0.00000432	0.00003404	0.00003431	-1.44446613
827	-0.00001562	-0.00001904	0.00002463	0.88391744
828	0.00000300	0.00000619	0.00000688	1.11910578
829	0.00004009	0.00001672	0.00004344	0.39504047
830	0.00001990	0.00002541	0.00003227	0.90639971
831	0.00001932	-0.00000183	0.00001941	-0.09419510
832	-0.00000759	0.00002811	0.00002912	-1.30717203
833	-0.00000960	-0.00000206	0.00000982	0.21117649
834	0.00001255	-0.00002225	0.00002555	-1.05725152
835	0.00001291	0.00000003	0.00001291	0.00236102
836	0.00001707	0.00002243	0.00002819	0.92021100
837	0.00003446	-0.00000531	0.00003487	-0.15302730
838	0.00001056	-0.00002759	0.00002954	-1.20522923
839	0.00001079	-0.00000285	0.00001116	-0.25805126
840	-0.00001773	-0.00002069	0.00002724	0.86234210
841	0.00002064	0.00000303	0.00002086	0.14556953
842	0.00001796	0.00000611	0.00001897	0.32768333
843	0.00000752	-0.00001993	0.00002130	-1.20989827
844	-0.00000233	-0.00001620	0.00001636	1.42816754
845	0.00001028	0.00000481	0.00001135	0.43753065
846	0.00000551	0.00001461	0.00001562	1.20998968
847	0.00001688	0.00000409	0.00001736	0.23754486
848	0.00002775	-0.00001283	0.00003057	-0.43301623
849	0.00000881	0.00000233	0.00000911	0.25872700
850	0.00001313	0.00000557	0.00001426	0.40140991
851	0.00001044	0.00000169	0.00001057	0.16008057
852	0.00002617	0.00002678	0.00003744	0.79688979
853	0.00000316	0.00001730	0.00001759	1.39026885
854	0.00001391	0.00000073	0.00001392	0.05260622
855	0.00001914	0.00003179	0.00003711	1.02884237
856	0.00000840	0.00003661	0.00003756	1.34532931
857	-0.00002166	-0.00000460	0.00002214	0.20908495
858	0.00001765	-0.00001485	0.00002307	-0.69931823
859	0.00003594	-0.00001373	0.00003847	-0.36495989
860	0.00004336	0.00002808	0.00005166	0.57466871
861	0.00002792	0.00000396	0.00002820	0.14096688
862	0.00003616	-0.00002993	0.00004694	-0.69147875
863	-0.00001111	-0.00000898	0.00001429	0.67942409
864	0.00000395	0.00000044	0.00000397	0.11205120
865	-0.00000831	0.00004276	0.00004356	-1.37893913
866	-0.00002338	-0.00001495	0.00002775	0.56877865
867	0.00000805	0.00001337	0.00001560	1.02882042
868	-0.00001674	-0.00001669	0.00002364	0.78386025
869	0.00000231	0.00001517	0.00001535	1.41942373
870	-0.00000527	0.00001799	0.00001874	-1.28583144
871	-0.00002357	0.00000939	0.00002537	-0.37890077
872	-0.00001389	0.00002323	0.00002706	-1.03196568
873	-0.00000344	-0.00001526	0.00001564	1.34884205
874	0.00005343	-0.00000424	0.00005360	-0.07921964
875	0.00003451	0.00001358	0.00003709	0.37495853
876	-0.00000649	-0.00000329	0.00000728	0.46980022
877	0.00000245	0.00007314	0.00007318	1.53735208
878	-0.00000050	0.00001819	0.00001819	-1.54318291
879	-0.00000457	0.00002936	0.00002971	-1.41641770
880	-0.00003590	0.00003633	0.00005107	-0.79144387
881	-0.00003708	0.00000447	0.00003735	-0.12008104
882	0.00003847	-0.00001282	0.00004055	-0.32174185
883	0.00001771	-0.00000638	0.00001882	-0.34554685
884	0.00002782	-0.00000127	0.00002785	-0.04565078
885	0.00001178	0.00002193	0.00002489	1.07793905
886	-0.00000419	-0.00001090	0.00001168	1.20378742
887	0.00001756	-0.00000119	0.00001760	-0.06776090
888	0.00000854	0.00000399	0.00000942	0.43702163
889	0.00001894	-0.00002586	0.00003206	-0.93873732
890	0.00001201	-0.00001333	0.00001794	-0.83761047
891	0.00002612	-0.00001399	0.00002963	-0.49174346
892	0.00001912	0.00000980	0.00002149	0.47378210
893	-0.00003719	0.00000760	0.00003796	-0.20160386
894	0.00001652	0.00003314	0.00003703	1.10841865
895	-0.00000802	-0.00000385	0.00000890	0.44700226
896	-0.00000100	-0.00000076	0.00000126	0.65078445
897	-0.00002099	-0.00001747	0.00002731	0.69420687
898	0.00000852	0.00000966	0.00001288	0.84773976
899	0.00001319	0.00000009	0.00001319	0.00707289
900	-0.00000339	-0.00003131	0.00003150	1.46281817
901	0.00000486	0.00001576	0.00001649	1.27175993
902	0.00001253	-0.00000314	0.00001292	-0.24572635
903	0.00001839	-0.00000724	0.00001976	-0.37511268
904	0.00000549	0.00000296	0.00000624	0.49509421
905	-0.00000690	-0.00001779	0.00001908	1.20085097
906	-0.00000349	-0.00000229	0.00000417	0.58125690
907	0.00003456	-0.00001814	0.00003903	-0.48351058
908	-0.00003131	0.00000416	0.00003158	-0.13220178
909	0.00002189	0.00001076	0.00002439	0.45674449
910	0.00001695	-0.00002584	0.00003090	-0.99003963
911	-0.00000039	0.00000794	0.00000795	-1.52179486
912	-0.00000002	-0.00003025	0.00003025	1.57018955
913	0.00001370	0.00001612	0.00002116	0.86649609
914	-0.00001729	-0.00000707	0.00001868	0.38847226
915	0.00000523	0.00000582	0.00000783	0.83939346
916	0.00002039	0.00001499	0.00002530	0.63389458
917	0.00003093	0.00000386	0.00003117	0.12431389
918	-0.00002971	-0.00000923	0.00003111	0.30126871
919	-0.00001427	-0.00000866	0.00001669	0.54539722
920	0.00001874	0.00001582	0.00002452	0.70109078
921	0.00000807	-0.00000258	0.00000847	-0.30980161
922	-0.00000897	-0.00001768	0.00001983	1.10125985
923	0.00000406	0.00003291	0.00003316	1.44795489
924	0.00000128	-0.00000739	0.00000750	-1.39976067
925	-0.00001744	0.00000848	0.00001939	-0.45282812
926	0.00000310	0.00000020	0.00000311	0.06574565
927	0.00002524	0.00000594	0.00002593	0.23109060
928	-0.00001055	0.00001128	0.00001545	-0.81912807
929	0.00000393	0.00001793	0.00001836	1.35484259
930	0.00003180	0.00004314	0.00005359	0.93556417
931	0.00002839	0.00000960	0.00002997	0.32596882
932	-0.00000836	0.00001651	0.00001851	-1.10222187
933	0.00001874	-0.00000211	0.00001886	-0.11209106
934	-0.00000438	-0.00002398	0.00002438	1.39011525
935	0.00001001	0.00000438	0.00001092	0.41267687
936	-0.00000157	-0.00000391	0.00000421	1.18978157
937	0.00000140	0.00002414	0.00002418	1.51283759
938	0.00002982	-0.00000833	0.00003096	-0.27239946
939	0.00000399	0.00001884	0.00001926	1.36200477
940	-0.00000504	0.00000628	0.00000805	-0.89425331
941	0.00002740	-0.00001953	0.00003365	-0.61915451
942	-0.00000852	0.00002763	0.00002892	-1.27186472
943	-0.00001154	-0.00000267	0.00001185	0.22761149
944	0.00001580	0.00003267	0.00003629	1.12036500
945	0.00001482	0.00004425	0.00004666	1.24750581
946	-0.00001712	0.00000248	0.00001730	-0.14383262
947	-0.00001067	-0.00001594	0.00001918	0.98120554
948	0.00002458	-0.00002265	0.00003342	-0.74452658
949	0.00002426	0.00001223	0.00002717	0.46705650
950	-0.00001310	-0.00000930	0.00001607	0.61749432
951	0.00001197	0.00001494	0.00001915	0.89531588
952	-0.00000230	0.00001180	0.00001202	-1.37848114
953	0.00000044	0.00003818	0.00003819	1.55937352
954	0.00002749	0.00001065	0.00002948	0.36961172
955	-0.00000337	0.00000961	0.00001018	-1.23327450
956	0.00003187	-0.00000204	0.00003194	-0.06378573
957	0.00003527	-0.00001996	0.00004052	-0.51504771
958	-0.00001498	0.00002377	0.00002810	-1.00863443
959	0.00000961	-0.00003196	0.00003338	-1.27860780
960	-0.00001448	-0.00000523	0.00001540	0.34652857
961	0.00000895	0.00001360	0.00001628	0.98869227
962	-0.00001103	0.00000867	0.00001403	-0.66602838
963	0.00002272	-0.00000613	0.00002353	-0.26361214
964	0.00000294	-0.00002481	0.00002499	-1.45290739
965	-0.00000868	0.00000130	0.00000878	-0.14901812
966	0.00001621	0.00000524	0.00001704	0.31265478
967	0.00002182	0.00001166	0.00002474	0.49097277
968	-0.00000577	0.00001578	0.00001680	-1.22011279
969	-0.00000583	-0.00001043	0.00001195	1.06125978
970	-0.00001658	0.00002966	0.00003398	-1.06118384
971	0.00001333	-0.00000181	0.00001345	-0.13525866
972	-0.00003016	-0.00000421	0.00003045	0.13856972
973	-0.00000022	-0.00000502	0.00000502	1.52639115
974	0.00000837	0.00000872	0.00001209	0.80612571
975	-0.00003038	0.00002327	0.00003827	-0.65353699
976	-0.00000296	0.00001416	0.00001447	-1.36447807
977	-0.00000392	0.00000281	0.00000482	-0.62088537
978	-0.00000438	-0.00001790	0.00001843	1.33066500
979	-0.00000620	-0.00002117	0.00002206	1.28579352
980	0.00000739	-0.00002507	0.00002613	-1.28412968
981	-0.00001232	0.00001270	0.00001769	-0.80070856
982	-0.00001180	-0.00000815	0.00001434	0.60446780
983	-0.00000331	0.00000311	0.00000454	-0.75392138
984	-0.00001279	0.00001612	0.00002058	-0.90029310
985	-0.00001370	-0.00000597	0.00001495	0.41116217
986	0.00001083	0.00000798	0.00001346	0.63499619
987	-0.00000136	-0.00001551	0.00001557	1.48330648
988	0.00000525	0.00001812	0.00001886	1.28886196
989	0.00001138	0.00000451	0.00001224	0.37716216
990	-0.00000179	0.00000813	0.00000833	-1.35434428
991	-0.00000593	-0.00001852	0.00001944	1.26074356
992	-0.00002610	0.00000033	0.00002610	-0.01255615
993	-0.00000051	0.00001119	0.00001120	-1.52487246
994	-0.00002854	0.00000397	0.00002882	-0.13836283
995	-0.00000397	-0.00000026	0.00000398	0.06607957
996	0.00000987	-0.00002014	0.00002243	-1.11525453
997	0.00000131	0.00000040	0.00000137	0.29821477
998	0.00000431	0.00001954	0.00002001	1.35365520
999	-0.00000656	-0.00000488	0.00000818	0.63903011
1000	-0.00000038	0.00000148	0.00000153	-1.31702190
1001	0.00002690	-0.00001685	0.00003174	-0.55957247
1002	0.00000130	-0.00000529	0.00000545	-1.33008101
1003	-0.00002055	0.00001506	0.00002548	-0.63247347
1004	-0.00004088	0.00002163	0.00004625	-0.48659375
1005	0.00000552	-0.00000691	0.00000885	-0.89641250
1006	-0.00000686	-0.00000847	0.00001090	0.89016226
1007	0.00000565	0.00000941	0.00001098	1.02988765
1008	-0.00000665	0.00000973	0.00001179	-0.97173169
1009	0.00000740	-0.00002692	0.00002791	-1.30251722
1010	-0.00001296	-0.00000702	0.00001474	0.49653920
